"PersonId","TaskType","credits","PeriodStart","PeriodEnd"
"PID0054","Specialised workflow",250.1,"2026-01-04","2026-07-04"
"PID0055","Write or debug code",23.4,"2026-01-04","2026-07-04"
"PID0055","Meeting workflow",46.1,"2026-01-04","2026-07-04"
"PID0055","Email workflow",32.9,"2026-01-04","2026-07-04"
"PID0055","Communication workflow",241.5,"2026-01-04","2026-07-04"
"PID0055","Document and comment",60.8,"2026-01-04","2026-07-04"
"PID0055","Analysis and research",29.7,"2026-01-04","2026-07-04"
"PID0055","General assistance",22.9,"2026-01-04","2026-07-04"
"PID0055","Specialised workflow",28,"2026-01-04","2026-07-04"
"PID0056","Write or debug code",12.5,"2026-01-04","2026-07-04"
"PID0056","Meeting workflow",9.1,"2026-01-04","2026-07-04"
"PID0056","Email workflow",12.8,"2026-01-04","2026-07-04"
"PID0056","Communication workflow",14.4,"2026-01-04","2026-07-04"
"PID0056","Document and comment",7.6,"2026-01-04","2026-07-04"
"PID0056","Analysis and research",6,"2026-01-04","2026-07-04"
"PID0056","General assistance",5.3,"2026-01-04","2026-07-04"
"PID0056","Specialised workflow",5.3,"2026-01-04","2026-07-04"
"PID0057","Write or debug code",126.4,"2026-01-04","2026-07-04"
"PID0057","Meeting workflow",41.2,"2026-01-04","2026-07-04"
"PID0057","Email workflow",34.6,"2026-01-04","2026-07-04"
"PID0057","Communication workflow",52,"2026-01-04","2026-07-04"
"PID0057","Document and comment",48.7,"2026-01-04","2026-07-04"
"PID0057","Analysis and research",132.1,"2026-01-04","2026-07-04"
"PID0057","General assistance",27.2,"2026-01-04","2026-07-04"
"PID0057","Specialised workflow",83.5,"2026-01-04","2026-07-04"
"PID0058","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0058","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0058","Email workflow",0,"2026-01-04","2026-07-04"
"PID0058","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0058","Document and comment",0,"2026-01-04","2026-07-04"
"PID0058","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0058","General assistance",0,"2026-01-04","2026-07-04"
"PID0058","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0059","Write or debug code",14.3,"2026-01-04","2026-07-04"
"PID0059","Meeting workflow",14.3,"2026-01-04","2026-07-04"
"PID0059","Email workflow",151.4,"2026-01-04","2026-07-04"
"PID0059","Communication workflow",100.3,"2026-01-04","2026-07-04"
"PID0059","Document and comment",33.6,"2026-01-04","2026-07-04"
"PID0059","Analysis and research",20.2,"2026-01-04","2026-07-04"
"PID0059","General assistance",35.9,"2026-01-04","2026-07-04"
"PID0059","Specialised workflow",22.2,"2026-01-04","2026-07-04"
"PID0060","Write or debug code",3,"2026-01-04","2026-07-04"
"PID0060","Meeting workflow",1.9,"2026-01-04","2026-07-04"
"PID0060","Email workflow",2.5,"2026-01-04","2026-07-04"
"PID0060","Communication workflow",2.3,"2026-01-04","2026-07-04"
"PID0060","Document and comment",6.6,"2026-01-04","2026-07-04"
"PID0060","Analysis and research",2,"2026-01-04","2026-07-04"
"PID0060","General assistance",1.7,"2026-01-04","2026-07-04"
"PID0060","Specialised workflow",0.5,"2026-01-04","2026-07-04"
"PID0061","Write or debug code",3.3,"2026-01-04","2026-07-04"
"PID0061","Meeting workflow",1.1,"2026-01-04","2026-07-04"
"PID0061","Email workflow",0.7,"2026-01-04","2026-07-04"
"PID0061","Communication workflow",0.9,"2026-01-04","2026-07-04"
"PID0061","Document and comment",1.2,"2026-01-04","2026-07-04"
"PID0061","Analysis and research",1.8,"2026-01-04","2026-07-04"
"PID0061","General assistance",3,"2026-01-04","2026-07-04"
"PID0061","Specialised workflow",1.9,"2026-01-04","2026-07-04"
"PID0062","Write or debug code",57.6,"2026-01-04","2026-07-04"
"PID0062","Meeting workflow",4.9,"2026-01-04","2026-07-04"
"PID0062","Email workflow",2.1,"2026-01-04","2026-07-04"
"PID0062","Communication workflow",21.6,"2026-01-04","2026-07-04"
"PID0062","Document and comment",4.6,"2026-01-04","2026-07-04"
"PID0062","Analysis and research",5.4,"2026-01-04","2026-07-04"
"PID0062","General assistance",10,"2026-01-04","2026-07-04"
"PID0062","Specialised workflow",13.5,"2026-01-04","2026-07-04"
"PID0063","Write or debug code",1.8,"2026-01-04","2026-07-04"
"PID0063","Meeting workflow",1.6,"2026-01-04","2026-07-04"
"PID0063","Email workflow",3.6,"2026-01-04","2026-07-04"
"PID0063","Communication workflow",3.6,"2026-01-04","2026-07-04"
"PID0063","Document and comment",8.4,"2026-01-04","2026-07-04"
"PID0063","Analysis and research",0.8,"2026-01-04","2026-07-04"
"PID0063","General assistance",1.2,"2026-01-04","2026-07-04"
"PID0063","Specialised workflow",3,"2026-01-04","2026-07-04"
"PID0064","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0064","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0064","Email workflow",0,"2026-01-04","2026-07-04"
"PID0064","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0064","Document and comment",0,"2026-01-04","2026-07-04"
"PID0064","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0064","General assistance",0,"2026-01-04","2026-07-04"
"PID0064","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0065","Write or debug code",50.6,"2026-01-04","2026-07-04"
"PID0065","Meeting workflow",7.6,"2026-01-04","2026-07-04"
"PID0065","Email workflow",5.4,"2026-01-04","2026-07-04"
"PID0065","Communication workflow",14.3,"2026-01-04","2026-07-04"
"PID0065","Document and comment",14.3,"2026-01-04","2026-07-04"
"PID0065","Analysis and research",23.2,"2026-01-04","2026-07-04"
"PID0065","General assistance",26.5,"2026-01-04","2026-07-04"
"PID0065","Specialised workflow",23.1,"2026-01-04","2026-07-04"
"PID0066","Write or debug code",7,"2026-01-04","2026-07-04"
"PID0066","Meeting workflow",3,"2026-01-04","2026-07-04"
"PID0066","Email workflow",7.5,"2026-01-04","2026-07-04"
"PID0066","Communication workflow",3.2,"2026-01-04","2026-07-04"
"PID0066","Document and comment",3.5,"2026-01-04","2026-07-04"
"PID0066","Analysis and research",1.1,"2026-01-04","2026-07-04"
"PID0066","General assistance",1.5,"2026-01-04","2026-07-04"
"PID0066","Specialised workflow",4.4,"2026-01-04","2026-07-04"
"PID0067","Write or debug code",51.5,"2026-01-04","2026-07-04"
"PID0067","Meeting workflow",7.5,"2026-01-04","2026-07-04"
"PID0067","Email workflow",7.4,"2026-01-04","2026-07-04"
"PID0067","Communication workflow",4.5,"2026-01-04","2026-07-04"
"PID0067","Document and comment",28.8,"2026-01-04","2026-07-04"
"PID0067","Analysis and research",4.5,"2026-01-04","2026-07-04"
"PID0067","General assistance",37.7,"2026-01-04","2026-07-04"
"PID0067","Specialised workflow",28.7,"2026-01-04","2026-07-04"
"PID0068","Write or debug code",0.3,"2026-01-04","2026-07-04"
"PID0068","Meeting workflow",2.1,"2026-01-04","2026-07-04"
"PID0068","Email workflow",1.5,"2026-01-04","2026-07-04"
"PID0068","Communication workflow",1.5,"2026-01-04","2026-07-04"
"PID0068","Document and comment",4.6,"2026-01-04","2026-07-04"
"PID0068","Analysis and research",1.7,"2026-01-04","2026-07-04"
"PID0068","General assistance",0.8,"2026-01-04","2026-07-04"
"PID0068","Specialised workflow",1.7,"2026-01-04","2026-07-04"
"PID0069","Write or debug code",20.8,"2026-01-04","2026-07-04"
"PID0069","Meeting workflow",28.8,"2026-01-04","2026-07-04"
"PID0069","Email workflow",9.6,"2026-01-04","2026-07-04"
"PID0069","Communication workflow",10.5,"2026-01-04","2026-07-04"
"PID0069","Document and comment",4.7,"2026-01-04","2026-07-04"
"PID0069","Analysis and research",15.6,"2026-01-04","2026-07-04"
"PID0069","General assistance",8.4,"2026-01-04","2026-07-04"
"PID0069","Specialised workflow",11.1,"2026-01-04","2026-07-04"
"PID0070","Write or debug code",0.4,"2026-01-04","2026-07-04"
"PID0070","Meeting workflow",0.1,"2026-01-04","2026-07-04"
"PID0070","Email workflow",0.3,"2026-01-04","2026-07-04"
"PID0070","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0070","Document and comment",0.1,"2026-01-04","2026-07-04"
"PID0070","Analysis and research",0.4,"2026-01-04","2026-07-04"
"PID0070","General assistance",0,"2026-01-04","2026-07-04"
"PID0070","Specialised workflow",0.1,"2026-01-04","2026-07-04"
"PID0071","Write or debug code",1.8,"2026-01-04","2026-07-04"
"PID0071","Meeting workflow",0.6,"2026-01-04","2026-07-04"
"PID0071","Email workflow",3.3,"2026-01-04","2026-07-04"
"PID0071","Communication workflow",0.3,"2026-01-04","2026-07-04"
"PID0071","Document and comment",0.8,"2026-01-04","2026-07-04"
"PID0071","Analysis and research",0.5,"2026-01-04","2026-07-04"
"PID0071","General assistance",0.9,"2026-01-04","2026-07-04"
"PID0071","Specialised workflow",1,"2026-01-04","2026-07-04"
"PID0072","Write or debug code",0,"2026-01-04","2026-07-04"
"PID0072","Meeting workflow",0,"2026-01-04","2026-07-04"
"PID0072","Email workflow",0,"2026-01-04","2026-07-04"
"PID0072","Communication workflow",0,"2026-01-04","2026-07-04"
"PID0072","Document and comment",0,"2026-01-04","2026-07-04"
"PID0072","Analysis and research",0,"2026-01-04","2026-07-04"
"PID0072","General assistance",0,"2026-01-04","2026-07-04"
"PID0072","Specialised workflow",0,"2026-01-04","2026-07-04"
"PID0073","Write or debug code",143.2,"2026-01-04","2026-07-04"
"PID0073","Meeting workflow",33.8,"2026-01-04","2026-07-04"
"PID0073","Email workflow",13,"2026-01-04","2026-07-04"
"PID0073","Communication workflow",12.4,"2026-01-04","2026-07-04"
"PID0073","Document and comment",6.9,"2026-01-04","2026-07-04"
"PID0073","Analysis and research",16.7,"2026-01-04","2026-07-04"
"PID0073","General assistance",13.4,"2026-01-04","2026-07-04"
"PID0073","Specialised workflow",10.6,"2026-01-04","2026-07-04"
"PID0074","Write or debug code",287,"2026-01-04","2026-07-04"
"PID0074","Meeting workflow",61.2,"2026-01-04","2026-07-04"
"PID0074","Email workflow",23.4,"2026-01-04","2026-07-04"
"PID0074","Communication workflow",33.3,"2026-01-04","2026-07-04"
"PID0074","Document and comment",172.8,"2026-01-04","2026-07-04"
"PID0074","Analysis and research",308.6,"2026-01-04","2026-07-04"
"PID0074","General assistance",68.9,"2026-01-04","2026-07-04"
"PID0074","Specialised workflow",74.7,"2026-01-04","2026-07-04"
"PID0075","Write or debug code",8.4,"2026-01-04","2026-07-04"
"PID0075","Meeting workflow",3.3,"2026-01-04","2026-07-04"
"PID0075","Email workflow",1.6,"2026-01-04","2026-07-04"
"PID0075","Communication workflow",2.9,"2026-01-04","2026-07-04"
"PID0075","Document and comment",1.7,"2026-01-04","2026-07-04"
"PID0075","Analysis and research",2.1,"2026-01-04","2026-07-04"
"PID0075","General assistance",7.4,"2026-01-04","2026-07-04"
"PID0075","Specialised workflow",7.4,"2026-01-04","2026-07-04"
"PID0076","Write or debug code",113.3,"2026-01-04","2026-07-04"
"PID0076","Meeting workflow",83.5,"2026-01-04","2026-07-04"
"PID0076","Email workflow",120.7,"2026-01-04","2026-07-04"
"PID0076","Communication workflow",72.2,"2026-01-04","2026-07-04"
"PID0076","Document and comment",113,"2026-01-04","2026-07-04"
"PID0076","Analysis and research",40,"2026-01-04","2026-07-04"
"PID0076","General assistance",17.6,"2026-01-04","2026-07-04"
"PID0076","Specialised workflow",42.5,"2026-01-04","2026-07-04"
"PID0077","Write or debug code",20.7,"2026-01-04","2026-07-04"
"PID0077","Meeting workflow",6.6,"2026-01-04","2026-07-04"
"PID0077","Email workflow",8.9,"2026-01-04","2026-07-04"
"PID0077","Communication workflow",28.5,"2026-01-04","2026-07-04"
"PID0077","Document and comment",8.6,"2026-01-04","2026-07-04"
"PID0077","Analysis and research",146.8,"2026-01-04","2026-07-04"
"PID0077","General assistance",174.6,"2026-01-04","2026-07-04"
"PID0077","Specialised workflow",27.7,"2026-01-04","2026-07-04"
"PID0078","Write or debug code",219,"2026-01-04","2026-07-04"
"PID0078","Meeting workflow",66.7,"2026-01-04","2026-07-04"
"PID0078","Email workflow",34.1,"2026-01-04","2026-07-04"
"PID0078","Communication workflow",15,"2026-01-04","2026-07-04"
"PID0078","Document and comment",58.9,"2026-01-04","2026-07-04"
"PID0078","Analysis and research",100.9,"2026-01-04","2026-07-04"
"PID0078","General assistance",325.1,"2026-01-04","2026-07-04"
"PID0078","Specialised workflow",46.9,"2026-01-04","2026-07-04"
"PID0079","Write or debug code",62.3,"2026-01-04","2026-07-04"
"PID0079","Meeting workflow",102.2,"2026-01-04","2026-07-04"
"PID0079","Email workflow",156.5,"2026-01-04","2026-07-04"
"PID0079","Communication workflow",103.9,"2026-01-04","2026-07-04"
"PID0079","Document and comment",39.6,"2026-01-04","2026-07-04"
"PID0079","Analysis and research",263,"2026-01-04","2026-07-04"
"PID0079","General assistance",29.2,"2026-01-04","2026-07-04"
"PID0079","Specialised workflow",29.2,"2026-01-04","2026-07-04"
"PID0080","Write or debug code",339.1,"2026-01-04","2026-07-04"
"PID0080","Meeting workflow",449.9,"2026-01-04","2026-07-04"
"PID0080","Email workflow",239.4,"2026-01-04","2026-07-04"
"PID0080","Communication workflow",274.8,"2026-01-04","2026-07-04"
"PID0080","Document and comment",493.9,"2026-01-04","2026-07-04"
"PID0080","Analysis and research",284.1,"2026-01-04","2026-07-04"
"PID0080","General assistance",107.4,"2026-01-04","2026-07-04"
"PID0080","Specialised workflow",53.5,"2026-01-04","2026-07-04"
"PID0081","Write or debug code",369,"2026-01-04","2026-07-04"
"PID0081","Meeting workflow",189,"2026-01-04","2026-07-04"
"PID0081","Email workflow",1772.7,"2026-01-04","2026-07-04"
"PID0081","Communication workflow",312.7,"2026-01-04","2026-07-04"
"PID0081","Document and comment",1217.7,"2026-01-04","2026-07-04"
"PID0081","Analysis and research",791.6,"2026-01-04","2026-07-04"
"PID0081","General assistance",691.6,"2026-01-04","2026-07-04"
"PID0081","Specialised workflow",510.4,"2026-01-04","2026-07-04"
"PID0082","Write or debug code",11.2,"2026-01-04","2026-07-04"
"PID0082","Meeting workflow",43.7,"2026-01-04","2026-07-04"
"PID0082","Email workflow",25.9,"2026-01-04","2026-07-04"
"PID0082","Communication workflow",46.2,"2026-01-04","2026-07-04"
"PID0082","Document and comment",33.4,"2026-01-04","2026-07-04"
"PID0082","Analysis and research",16,"2026-01-04","2026-07-04"
"PID0082","General assistance",41.3,"2026-01-04","2026-07-04"
"PID0082","Specialised workflow",10,"2026-01-04","2026-07-04"
"PID0083","Write or debug code",23.3,"2026-01-04","2026-07-04"
"PID0083","Meeting workflow",157.2,"2026-01-04","2026-07-04"
"PID0083","Email workflow",52.1,"2026-01-04","2026-07-04"
"PID0083","Communication workflow",57,"2026-01-04","2026-07-04"
"PID0083","Document and comment",93.3,"2026-01-04","2026-07-04"
"PID0083","Analysis and research",48,"2026-01-04","2026-07-04"
"PID0083","General assistance",22.6,"2026-01-04","2026-07-04"
"PID0083","Specialised workflow",33.1,"2026-01-04","2026-07-04"
"PID0084","Write or debug code",7.7,"2026-01-04","2026-07-04"
"PID0084","Meeting workflow",7.3,"2026-01-04","2026-07-04"
"PID0084","Email workflow",22.6,"2026-01-04","2026-07-04"
"PID0084","Communication workflow",6.5,"2026-01-04","2026-07-04"
"PID0084","Document and comment",10.6,"2026-01-04","2026-07-04"
"PID0084","Analysis and research",13.3,"2026-01-04","2026-07-04"
"PID0084","General assistance",5.6,"2026-01-04","2026-07-04"
"PID0084","Specialised workflow",18.8,"2026-01-04","2026-07-04"
"PID0085","Write or debug code",88.9,"2026-01-04","2026-07-04"
"PID0085","Meeting workflow",16.5,"2026-01-04","2026-07-04"
"PID0085","Email workflow",101,"2026-01-04","2026-07-04"
"PID0085","Communication workflow",35.5,"2026-01-04","2026-07-04"
"PID0085","Document and comment",125.6,"2026-01-04","2026-07-04"
"PID0085","Analysis and research",67.2,"2026-01-04","2026-07-04"
"PID0085","General assistance",21.6,"2026-01-04","2026-07-04"
"PID0085","Specialised workflow",17.7,"2026-01-04","2026-07-04"
"PID0086","Write or debug code",63.5,"2026-01-04","2026-07-04"
"PID0086","Meeting workflow",37.2,"2026-01-04","2026-07-04"
"PID0086","Email workflow",108.7,"2026-01-04","2026-07-04"
"PID0086","Communication workflow",79.5,"2026-01-04","2026-07-04"
"PID0086","Document and comment",39.9,"2026-01-04","2026-07-04"
"PID0086","Analysis and research",121.2,"2026-01-04","2026-07-04"
"PID0086","General assistance",66.6,"2026-01-04","2026-07-04"
"PID0086","Specialised workflow",33.1,"2026-01-04","2026-07-04"
"PID0087","Write or debug code",10.1,"2026-01-04","2026-07-04"
"PID0087","Meeting workflow",42.5,"2026-01-04","2026-07-04"
"PID0087","Email workflow",25.6,"2026-01-04","2026-07-04"
"PID0087","Communication workflow",11.1,"2026-01-04","2026-07-04"
"PID0087","Document and comment",37.9,"2026-01-04","2026-07-04"
"PID0087","Analysis and research",47.9,"2026-01-04","2026-07-04"
"PID0087","General assistance",12.9,"2026-01-04","2026-07-04"
"PID0087","Specialised workflow",33.3,"2026-01-04","2026-07-04"
"PID0088","Write or debug code",211.2,"2026-01-04","2026-07-04"
"PID0088","Meeting workflow",268.5,"2026-01-04","2026-07-04"
"PID0088","Email workflow",68.7,"2026-01-04","2026-07-04"
"PID0088","Communication workflow",206.5,"2026-01-04","2026-07-04"
"PID0088","Document and comment",69.2,"2026-01-04","2026-07-04"
"PID0088","Analysis and research",51.6,"2026-01-04","2026-07-04"
"PID0088","General assistance",46.5,"2026-01-04","2026-07-04"
"PID0088","Specialised workflow",132,"2026-01-04","2026-07-04"
"PID0089","Write or debug code",9.7,"2026-01-04","2026-07-04"
"PID0089","Meeting workflow",4.4,"2026-01-04","2026-07-04"
"PID0089","Email workflow",33.6,"2026-01-04","2026-07-04"
"PID0089","Communication workflow",6.8,"2026-01-04","2026-07-04"
"PID0089","Document and comment",119.1,"2026-01-04","2026-07-04"
"PID0089","Analysis and research",8.1,"2026-01-04","2026-07-04"
"PID0089","General assistance",21.3,"2026-01-04","2026-07-04"
"PID0089","Specialised workflow",33.3,"2026-01-04","2026-07-04"
"PID0090","Write or debug code",79.1,"2026-01-04","2026-07-04"
"PID0090","Meeting workflow",253.2,"2026-01-04","2026-07-04"
"PID0090","Email workflow",54.4,"2026-01-04","2026-07-04"
"PID0090","Communication workflow",55.8,"2026-01-04","2026-07-04"
"PID0090","Document and comment",157.1,"2026-01-04","2026-07-04"
"PID0090","Analysis and research",60.2,"2026-01-04","2026-07-04"
"PID0090","General assistance",125,"2026-01-04","2026-07-04"
"PID0090","Specialised workflow",42.3,"2026-01-04","2026-07-04"
"PID0091","Write or debug code",72.3,"2026-01-04","2026-07-04"
"PID0091","Meeting workflow",372.5,"2026-01-04","2026-07-04"
"PID0091","Email workflow",29.2,"2026-01-04","2026-07-04"
"PID0091","Communication workflow",140.1,"2026-01-04","2026-07-04"
